Date,0
2011-07-01,855424.4307600143
2011-08-01,842104.019891671
2011-09-01,832402.906189256
2011-10-01,884599.3314372615
2011-11-01,836445.5397710566
2011-12-01,884730.3632982087
2012-01-01,996214.9931606433
2012-02-01,1177857.2154299093
2012-03-01,1298617.666217832
2012-04-01,1265948.073192687
2012-05-01,1250042.2100727411
2012-06-01,1264787.5344721107
2012-07-01,1321168.8177594258
2012-08-01,1436145.2049065193
2012-09-01,1446698.6336564622
2012-10-01,1295690.4347307696
2012-11-01,1274464.3318256608
2012-12-01,1168137.1188510044
2013-01-01,1008021.8463602331
2013-02-01,976424.8097904398
2013-03-01,985259.5721598561
2013-04-01,986345.6657921283
2013-05-01,1002050.3397557574
2013-06-01,890688.235387303
2013-07-01,1015002.2065519218
2013-08-01,1091663.2079616867
2013-09-01,1075771.7056697232
2013-10-01,1178857.4665684677
2013-11-01,1253790.1627337483
2013-12-01,1272276.274819842
2014-01-01,1136791.065222284
2014-02-01,1188664.8653983262
2014-03-01,1211330.6807977753
2014-04-01,1277432.7736194928
2014-05-01,1338426.3250460878
2014-06-01,1372200.832750244
2014-07-01,1389471.5747941465
2014-08-01,1468294.50442818
2014-09-01,1449464.2801792365
2014-10-01,1521338.8853487852
2014-11-01,1619179.4956159985
2014-12-01,1555899.2356273285
2015-01-01,1576814.7385632899
2015-02-01,1690652.1203506703
2015-03-01,1651194.3530281035
2015-04-01,1669720.279680337
2015-05-01,1710714.5376385385
2015-06-01,1661874.1745262446
2015-07-01,1665563.1700219999
2015-08-01,1557397.9435089417
2015-09-01,1518648.9999423267
2015-10-01,1652127.1336891414
2015-11-01,1648779.5720761882
2015-12-01,1553178.6771624726
2016-01-01,1464476.8321491985
2016-02-01,1423343.1118954606
2016-03-01,1547948.2571474859
2016-04-01,1458246.3029011786
2016-05-01,1520213.7156784097
2016-06-01,1493057.3656568318
2016-07-01,1603494.2396898095
2016-08-01,1617901.1742987498
2016-09-01,1643611.733419456
2016-10-01,1657788.5890038053
2016-11-01,1679225.580114745
2016-12-01,1730541.1310075233
2017-01-01,1790183.7964199
2017-02-01,1844886.09943634
2017-03-01,1850848.2046571814
2017-04-01,1884736.536988833
2017-05-01,1913369.241334804
2017-06-01,1913270.777432846
2017-07-01,1971071.3697617245
2017-08-01,1985326.3762368325
2017-09-01,2010701.765320991
2017-10-01,2096906.4869263913
2017-11-01,2154675.555150826
2017-12-01,2174586.415977682
2018-01-01,2325545.416434985
2018-02-01,2268114.7772553754
2018-03-01,2199881.044511891
2018-04-01,2226472.824248255
2018-05-01,2315463.8304634686
2018-06-01,2317891.7850278383
2018-07-01,2434905.995992523
2018-08-01,2555476.8006284297
2018-09-01,2573028.6696201633
2018-10-01,2410560.19926909
2018-11-01,2438996.1709984513
2018-12-01,2217456.2768727187
2019-01-01,2368336.916152867
2019-02-01,2505563.878874359
2019-03-01,2659485.29792075
2019-04-01,2887817.5297574727
2019-05-01,2678357.0344661837
2019-06-01,2933376.608608522
2019-07-01,3026915.1463696184
2019-08-01,3026205.378339781
2019-09-01,3110814.1846588124
2019-10-01,3265326.2714908672
2019-11-01,3452658.886607357
2019-12-01,3645222.1892551705
2020-01-01,3871747.7976718238
2020-02-01,3659143.4588347995
2020-03-01,3556180.298865433
2020-04-01,4046230.5162403253
2020-05-01,4157191.9706791155
2020-06-01,4638461.370888864
2020-07-01,4732179.163154307
2020-08-01,5247224.33031677
2020-09-01,4891630.917199307
2020-10-01,4700748.004099122
2020-11-01,4985359.978078778
2020-12-01,5222321.974195418
2021-01-01,5424473.839473224
2021-02-01,5408674.265821806
2021-03-01,5498319.381214394
2021-04-01,5882612.30139863
2021-05-01,5813156.674202529
2021-06-01,6325091.425775702
2021-07-01,6655902.643345484
2021-08-01,7046646.861184024
2021-09-01,6592650.793393833
2021-10-01,7719542.306454712
2021-11-01,7732638.983078795
2021-12-01,7900891.37908671
2022-01-01,7326954.541065531
2022-02-01,7016556.495772258
2022-03-01,7279488.400135501
2022-04-01,6556240.639377552
2022-05-01,6391455.315944843
2022-06-01,6025971.359424678
2022-07-01,6667739.7092418065
2022-08-01,6245359.083239177
2022-09-01,5564544.315473496
2022-10-01,5638351.021302418
2022-11-01,6089567.573133203
2022-12-01,5685753.549408856
2023-01-01,5938326.316471177
2023-02-01,5999597.932373695
2023-03-01,6873746.596034542
2023-04-01,7241821.839898376
2023-05-01,7680736.125197822
2023-06-01,8125160.81463394
2023-07-01,8086618.949631949
2023-08-01,7839163.716045815
2023-09-01,7431868.203791346
2023-10-01,7777064.599941495
2023-11-01,8693349.841148596
2023-12-01,8704901.175640011
2024-01-01,8918837.733293548
2024-02-01,9200040.672623064
2024-03-01,9291742.305383235
2024-04-01,8681456.511587938
2024-05-01,9327540.134650744
2024-06-01,10082654.557007788
2024-07-01,9594621.42691888
2024-08-01,9609916.43078803
2024-09-01,9912223.15993419
2024-10-01,9393804.304858444
2024-11-01,9799910.110767338
2024-12-01,9849428.368741186
2025-01-01,9644900.604186973
2025-02-01,9480698.549114356
2025-03-01,8883411.219363952
2025-04-01,8993011.596061004
2025-05-01,9675867.122565733
2025-06-01,10233020.902837694
2025-07-01,10701422.704573737
2025-08-01,10883828.291952595
2025-09-01,11437518.005653013
2025-10-01,11719040.167725226
2025-11-01,11539548.934938116
2025-12-01,11346035.671638845
2026-01-01,10524142.896415744
