Date,Return
2000-02-01,-0.015226135746706837
2000-03-01,0.0941340802799604
2000-04-01,-0.03266787804973703
2000-05-01,-0.01572298845435538
2000-06-01,0.01728623268031182
2000-07-01,-0.013384484667987251
2000-08-01,0.06534080086627525
2000-09-01,-0.0572308114886928
2000-10-01,-0.0021772426203172657
2000-11-01,-0.07465274886926732
2000-12-01,-0.008268633621517418
2001-01-01,0.04766278599527296
2001-02-01,-0.09538760769067067
2001-03-01,-0.058571510347046885
2001-04-01,0.08836246121155922
2001-05-01,-0.005605929830515111
2001-06-01,-0.02659803901564528
2001-07-01,-0.007380671730629174
2001-08-01,-0.05933226389949675
2001-09-01,-0.08506329891100795
2001-10-01,0.0168227355892836
2001-11-01,0.07797727776515129
2001-12-01,0.002192193583551827
2002-01-01,-0.00639306265901618
2002-02-01,-0.017936119760105895
2002-03-01,0.030319155335564618
2002-04-01,-0.05545739899748736
2002-05-01,-0.00593406980521094
2002-06-01,-0.07703756375210946
2002-07-01,-0.07559541968940209
2002-08-01,0.006801052525261975
2002-09-01,-0.10884742113437595
2002-10-01,0.08713562151254695
2002-11-01,0.06168122469256487
2002-12-01,-0.06118336992898954
2003-01-01,-0.01980127147038402
2003-02-01,-0.013479230469873649
2003-03-01,-0.0018844558530817235
2003-04-01,0.0889847788343956
2003-05-01,0.05483654878686672
2003-06-01,0.0070139349427420505
2003-07-01,0.02170485002466549
2003-08-01,0.02062542055574723
2003-09-01,-0.014688799243541828
2003-10-01,0.057571467120781206
2003-11-01,0.01092138905360951
2003-12-01,0.0453731154037853
2004-01-01,0.024588494508257952
2004-02-01,0.013570826929053759
2004-03-01,-0.016693480461074994
2004-04-01,-0.015481412363056557
2004-05-01,0.017123505538086503
2004-06-01,0.014797215989539314
2004-07-01,-0.028686384857878
2004-08-01,0.0024362168008089657
2004-09-01,0.005849938871298699
2004-10-01,0.0171014186077747
2004-11-01,0.04143037200721378
2004-12-01,0.028316163981315645
2005-01-01,-0.017802703692426092
2005-02-01,0.02090399147761879
2005-03-01,-0.022133771338314734
2005-04-01,-0.014880909532357434
2005-05-01,0.03222462669600823
2005-06-01,-0.002510905217945947
2005-07-01,0.042452181500068686
2005-08-01,-0.009374641002755868
2005-09-01,0.0037526099235440924
2005-10-01,-0.01949446730714466
2005-11-01,0.04395197245040805
2005-12-01,-0.00717639065548048
2006-01-01,0.029442214672188882
2006-02-01,0.005725632192038255
2006-03-01,0.012477913014878439
2006-04-01,0.016658785352588357
2006-05-01,-0.030121271327230748
2006-06-01,-0.0018034811589313637
2006-07-01,0.008917976617728085
2006-08-01,0.02182235703332691
2006-09-01,0.022504471917732305
2006-10-01,0.03605349570248051
2006-11-01,0.01988521828458434
2006-12-01,0.007756513766425721
2007-01-01,0.020695732010912238
2007-02-01,-0.019617247996183362
2007-03-01,0.007592313317901889
2007-04-01,0.04843782835789523
2007-05-01,0.03391950541571087
2007-06-01,-0.018849116690426104
2007-07-01,-0.027135259059695938
2007-08-01,0.01283281338521558
2007-09-01,0.033809952259355125
2007-10-01,0.0183752391191232
2007-11-01,-0.03873286968420231
2007-12-01,-0.01648026186617102
2008-01-01,-0.05547490505210306
2008-02-01,-0.02584256006746033
2008-03-01,-0.013824381390183604
2008-04-01,0.05284866927863452
2008-05-01,0.015116499935470928
2008-06-01,-0.08813653044543734
2008-07-01,-0.004028979091127649
2008-08-01,0.015453884718992228
2008-09-01,-0.09938666669069407
2008-10-01,-0.16035499815641363
2008-11-01,-0.06960599519638178
2008-12-01,0.0016648808975641138
2009-01-01,-0.07466290184358626
2009-02-01,-0.1074495544953642
2009-03-01,0.07561218818164739
2009-04-01,0.10721492356697437
2009-05-01,0.05845334006425085
2009-06-01,-0.006268100166348489
2009-07-01,0.08067571618149771
2009-08-01,0.03693983406048429
2009-09-01,0.030548085578913087
2009-10-01,-0.014553649838589533
2009-11-01,0.06160715369891401
2009-12-01,0.01364381024596506
2010-01-01,-0.031154176421803514
2010-02-01,0.031194570183734838
2010-03-01,0.056528657668207805
2010-04-01,0.019652278103466925
2010-05-01,-0.07945514252627173
2010-06-01,-0.05623145194520196
2010-07-01,0.07338381554044848
2010-08-01,-0.044980656424740584
2010-09-01,0.08375338885410355
2010-10-01,0.04375952019623974
2010-11-01,0.0
2010-12-01,0.06127137463555932
2011-01-01,0.02868176486683538
2011-02-01,0.03473744189784678
2011-03-01,-0.004206079389476702
2011-04-01,0.033431447191441865
2011-05-01,-0.011214464051491735
2011-06-01,-0.02171975664886261
2011-07-01,-0.015146112396489553
2011-08-01,-0.05497538961602544
2011-09-01,-0.0742106436273321
2011-10-01,0.11488552168117239
2011-11-01,-0.004063952023371731
2011-12-01,0.0040805351223385244
2012-01-01,0.05301066830486345
2012-02-01,0.043405503142595725
2012-03-01,0.027660273869476226
2012-04-01,-0.0023226195646828263
2012-05-01,-0.06005566237334259
2012-06-01,0.03521703091543471
2012-07-01,0.017072232529366627
2012-08-01,0.02505273140640485
2012-09-01,0.01990636588342598
2012-10-01,-0.012957007533411224
2012-11-01,0.005659425816217034
2012-12-01,0.001829075915858125
2013-01-01,0.05864610852400509
2013-02-01,0.012758471511327807
2013-03-01,0.03337570337291229
2013-04-01,0.023744869388731882
2013-05-01,0.023609469479272116
2013-06-01,-0.018537453077788535
2013-07-01,0.05724192951113172
2013-08-01,-0.02999257744431627
2013-09-01,0.026642148304477642
2013-10-01,0.051406845083122876
2013-11-01,0.029637854797109453
2013-12-01,0.020386617372722737
2014-01-01,-0.030010723907071712
2014-02-01,0.045516034492511404
2014-03-01,0.0038649076402521576
2014-04-01,0.011395909505917734
2014-05-01,0.02320616741859638
2014-06-01,0.01577754710820467
2014-07-01,-0.008710224619519091
2014-08-01,0.03946345961185371
2014-09-01,-0.01838473174678401
2014-10-01,0.028335120189515006
2014-11-01,0.027472086979793753
2014-12-01,-0.008011456198668276
2015-01-01,-0.024273779975799048
2015-02-01,0.056204907926513004
2015-03-01,-0.02007975133424078
2015-04-01,0.014341763882607328
2015-05-01,0.012856088663212972
2015-06-01,-0.025054497565371037
2015-07-01,0.027563343880797175
2015-08-01,-0.06095036265481346
2015-09-01,-0.030555634861940906
2015-10-01,0.09070053017901136
2015-11-01,0.0036553458398589367
2015-12-01,-0.023096929955497503
2016-01-01,-0.04413131067713205
2016-02-01,-0.0008259265279477734
2016-03-01,0.06178948298554099
2016-04-01,0.00911938881471075
2016-05-01,0.017011500439252814
2016-06-01,-0.0017155867961529125
2016-07-01,0.0418614080410582
2016-08-01,0.0011976187468982769
2016-09-01,-0.004968275204953243
2016-10-01,-0.012373347216964814
2016-11-01,0.036838064209121946
2016-12-01,0.014293702740506564
2017-01-01,0.02389421226771704
2017-02-01,0.039291748935676774
2017-03-01,-0.0030869946347842347
2017-04-01,0.014319794437343214
2017-05-01,0.014112694282377491
2017-06-01,0.001491039697459895
2017-07-01,0.025531147752048344
2017-08-01,0.0029178050151852375
2017-09-01,0.015111650213118333
2017-10-01,0.028643586663110288
2017-11-01,0.030565816746335406
2017-12-01,0.006981067257468165
2018-01-01,0.06175815002041429
2018-02-01,-0.03636006916113188
2018-03-01,-0.031290030452022166
2018-04-01,0.00919364651374277
2018-05-01,0.024309150848930816
2018-06-01,0.0012550563415238969
2018-07-01,0.04170302320051489
2018-08-01,0.03191988582556515
2018-09-01,0.0014125006067493562
2018-10-01,-0.06489033828965018
2018-11-01,0.018549200566931878
2018-12-01,-0.09334310541246538
2019-01-01,0.08637292626216775
2019-02-01,0.03241556183307237
