Date,Return
2014-04-01,-0.014393733803130027
2014-05-01,0.013366366955569253
2014-06-01,0.02574944889643538
2014-07-01,0.035011728375698326
2014-08-01,0.05259518447582767
2014-09-01,0.02684488138886021
2014-10-01,0.01272643576456356
2014-11-01,0.018317249935010382
2014-12-01,-0.02231823676885103
2015-01-01,-0.13024758136713843
2015-02-01,0.08539618800444448
2015-03-01,-0.06614911845160243
2015-04-01,0.19626166586376748
2015-05-01,-0.03659544473631393
2015-06-01,-0.0517085819392914
2015-07-01,0.05775713656724557
2015-08-01,-0.06809380957614963
2015-09-01,0.023710236330635848
2015-10-01,0.1893356246242528
2015-11-01,0.03248472531454416
2015-12-01,0.02767144137751476
2016-01-01,-0.007029545419843686
2016-02-01,-0.07642024317189222
2016-03-01,0.0932890006427114
